time,e1,e2,e3
5.941618249984458,0.0,0.0,0.0
5.978777999989688,0.0,0.0,0.0
6.0409307499649,0.0,0.0,0.0
6.1000751669635065,0.0,0.0,0.0
6.134999249945395,0.0,0.0,0.0
6.199488041980658,0.0,0.0,0.0
6.257999999972526,0.0,0.0,0.0
6.3164846249856055,0.0,0.0,0.0
6.351581332972273,0.0,0.0,0.0
6.416175916965585,0.0,0.0,0.0
6.475035041978117,0.0,0.0,0.0
6.510221707983874,0.0,0.0,0.0
6.574294124962762,0.0,0.0,0.0
6.625136457965709,0.0,0.0,0.0
6.691156499960925,0.0,0.0,0.0
6.749648041964974,0.0,0.0,0.0
6.776547166984528,0.0,0.0,0.003
6.840898791968357,-0.003,0.001,0.002
6.892380624951329,-0.0,0.007,-0.002
6.957668624992948,-0.003,0.004,0.0
7.016778249992058,-0.007,0.005,-0.005
7.051829082949553,-0.012,-0.0,-0.003
7.117173291975632,-0.005,-0.0,-0.003
7.155399874958675,-0.002,-0.004,-0.01
7.226014291984029,0.005,-0.005,0.005
7.261615541996434,0.001,0.008,0.005
7.324408582993783,0.001,0.008,0.004
7.374908082943875,0.004,0.005,0.004
7.442640458000824,0.006,0.021,0.002
7.478145666944329,0.007,0.026,0.002
7.541148874966893,0.005,-0.013,0.007
7.598901666991878,0.0,-0.009,-0.001
7.657605499960482,0.008,-0.03,-0.001
7.7163065419881605,0.002,-0.018,-0.01
7.774240582948551,0.002,-0.013,-0.01
7.8370174169540405,0.016,0.003,-0.007
7.874545041995589,0.018,0.013,-0.007
7.933161707944237,0.014,-0.011,-0.0
7.968513582949527,0.014,-0.008,0.007
8.033332416962367,-0.001,-0.019,0.008
8.099883916962426,-0.007,-0.003,0.014
8.135423666972201,0.007,0.003,0.013
8.199868416995741,-0.015,-0.01,0.018
8.235415082948748,-0.01,0.005,0.02
8.299685499980114,-0.0,-0.005,0.003
8.334709999966435,-0.0,-0.007,0.012
8.399402041977737,-0.003,0.002,0.01
8.458464208000805,0.006,-0.001,0.003
8.525412957998924,-0.001,0.002,0.003
8.560723916976713,0.007,-0.013,0.012
8.624409332987852,0.005,-0.019,0.007
8.683561332989484,0.008,-0.007,-0.002
8.718878749990836,-0.004,0.006,0.001
8.782677499984857,-0.011,0.011,-0.001
8.83286812499864,0.001,-0.0,-0.001
8.891364999988582,0.004,0.002,-0.001
8.95872779196361,-0.004,-0.001,0.009
8.993725624983199,0.0,0.007,0.02
9.057916582969483,-0.012,0.008,0.018
9.115294791990891,0.006,0.002,0.008
9.150051416945644,0.008,0.008,0.006
9.207572624960449,-0.002,0.006,-0.006
9.266142749984283,0.015,0.012,0.008
9.32546437496785,0.003,0.005,0.008
9.361274499970023,0.005,-0.002,0.005
9.423717291967478,0.001,0.002,-0.002
9.490124541975092,-0.018,-0.002,0.003
9.52667420799844,-0.007,0.028,-0.0
9.590845499944407,-0.003,0.073,0.002
9.641406666953117,-0.006,0.163,0.003
9.707834624976385,-0.003,-0.057,0.003
9.734163291985169,-0.002,-0.247,0.002
9.799828082963359,-0.036,0.324,0.002
9.865741874964442,-0.105,0.485,0.002
9.916159082960803,0.035,-0.767,0.0
9.975058832962532,0.248,-0.695,-0.015
10.010175666946452,-0.092,0.676,-0.015
10.074420958000701,-0.684,1.182,-0.007
10.147504374966957,-0.357,0.84,0.009
10.177603749965783,0.833,-0.107,-0.044
10.245162249950226,0.938,-0.918,-0.047
10.280688916973304,0.37,-0.098,-0.061
10.349204332975205,-1.576,0.381,-0.053
10.399098749971017,-1.728,0.102,-0.18
10.44118579197675,-1.626,-0.021,-0.162
10.499202999984846,-0.996,0.057,-0.149
10.549339832970873,0.403,0.247,-0.119
10.607303666998632,0.388,0.051,-0.091
10.657825582951773,0.054,0.05,-0.067
10.715575707959943,-0.268,0.095,-0.038
10.766558167000767,-0.34,0.131,-0.041
10.833235666970722,-0.261,0.01,-0.032
10.900168666965328,-0.102,0.118,-0.028
10.935434874962084,-0.021,0.348,-0.015
10.998639124969486,-0.121,0.57,0.007
11.057698124961462,-0.351,0.839,0.122
11.107348082994577,-0.662,1.602,0.176
11.158098124957178,-1.492,2.757,0.188
11.224789874977432,-2.223,3.842,0.367
11.26126929197926,-2.281,4.921,0.378
11.32405537494924,-2.005,5.14,0.418
11.374137124978006,-0.968,3.964,0.033
11.425003707990982,-0.72,2.728,0.033
11.490945749974344,-0.473,1.945,0.059
11.548896666965447,-0.284,0.597,0.144
11.599071416945662,0.009,0.309,0.224
11.649481541942805,-0.076,0.185,-0.183
11.70813687494956,-0.466,0.365,0.304
11.742956999980379,-0.565,1.014,0.236
11.80763366696192,-0.238,1.933,0.243
11.8576463329955,-0.783,2.942,0.291
11.908251041953918,-0.932,3.253,0.309
11.973842999956105,-1.183,3.851,0.309
12.024216041958425,-1.56,4.022,0.231
12.074600707972422,-2.23,4.008,0.101
12.132498749997467,-2.272,3.173,-0.187
12.183270124951378,-1.987,1.841,-0.194
12.21872224996332,-2.022,0.469,-0.236
12.291488041984849,-1.719,0.043,-0.241
12.327348374994472,-0.308,-0.008,-0.238
12.39142154197907,-0.136,0.212,-0.136
12.457796457980294,-0.232,0.912,-0.078
12.4838364579482,-0.383,1.489,-0.051
12.548680416948628,-0.417,1.494,-0.047
12.598598499957006,-0.47,1.425,-0.023
12.665294207981788,-0.543,1.12,-0.079
12.700555332994554,-0.591,0.563,-0.356
12.765415749978274,-0.415,0.059,-0.391
12.815794874972198,-0.256,-0.962,-0.422
12.874472916999366,-0.078,-1.283,-0.369
12.932326416950673,0.241,-0.79,-0.369
12.982403457979672,0.665,-0.133,-0.164
13.032504624978174,0.478,-0.182,-0.176
13.091810749960132,-0.184,-0.379,-0.164
13.127170249994379,0.108,0.366,-0.157
13.190902332949918,0.009,0.013,-0.152
13.241050832963083,0.428,-0.124,-0.159
13.29940349998651,0.466,-0.133,-0.048
13.36339983297512,0.704,-0.295,-0.057
13.400832624989562,1.032,-0.423,-0.07
13.4653462919523,0.686,-0.95,-0.219
13.516263582976535,0.596,-1.709,-0.273
13.574913749995176,0.738,-2.863,-0.51
13.60985033295583,1.228,-3.412,-0.588
13.67424999998184,2.547,-3.849,-0.588
13.732298166956753,3.147,-3.86,-0.575
13.758131957962178,3.516,-3.3,-0.581
13.815697166952305,3.515,-3.65,-0.505
13.866322374960873,2.494,-3.12,-0.521
13.924914666975383,1.731,-1.953,-0.531
13.991403124993667,0.693,-0.496,-0.53
14.026599041942973,0.395,-0.726,-0.516
14.091297291975934,0.469,-1.414,-0.557
14.127655541989952,0.738,-2.381,-0.594
14.191570791997947,2.148,-3.081,-0.677
14.258862957998645,2.707,-3.998,-0.562
14.295027666958049,3.027,-4.28,-0.39
14.358050666982308,2.986,-4.343,-0.329
14.42412408295786,1.139,-3.472,-0.169
14.450053249951452,0.68,-2.466,0.028
14.508472041983623,-0.262,-1.62,0.027
14.574458832968958,-0.266,-0.706,0.035
14.63219149998622,0.448,0.119,0.06
14.662926916964352,0.696,0.191,0.105
14.72499841696117,0.334,0.232,0.121
14.792371166986413,0.12,-0.186,0.075
14.828442124999128,0.058,-0.498,0.064
14.89076804195065,0.116,-0.51,0.064
14.949853916943539,0.174,-0.541,0.106
14.986929457983933,0.118,-0.299,0.018
15.048651041986886,0.046,-0.06,0.028
15.107680707995314,-0.184,0.285,0.105
15.172681457945146,-1.156,1.062,0.091
15.208498583000619,-0.565,1.479,0.054
15.265900166996289,-0.092,1.414,0.085
15.316663124947809,0.202,0.842,0.131
15.385191582958214,0.041,-0.261,0.131
15.46921349997865,-0.022,-0.168,0.114
15.470987541950308,-0.021,0.48,0.112
15.52873204194475,-0.195,1.073,0.297
15.590808124979958,-0.427,1.413,0.268
15.655145457945764,-0.464,2.608,0.316
15.697331499948632,-0.376,2.849,0.518
15.736664916970767,-0.576,3.166,0.488
15.81159687496256,-0.913,3.548,0.488
15.851051582954824,-1.637,4.005,0.534
15.919118541991338,-3.267,4.329,0.525
15.955227582948282,-3.346,4.155,0.442
16.02436045795912,-3.204,4.219,0.352
16.05055991699919,-2.828,3.702,0.368
16.115782082953956,-1.531,3.02,0.367
16.17505074996734,-0.423,1.681,0.39
16.240968999976758,0.608,0.351,0.627
16.300180416961666,-0.013,0.358,0.488
16.33634566696128,-0.631,1.777,0.703
16.39914041699376,-0.481,2.769,0.699
16.45830591698177,-0.555,4.108,0.841
16.493807791965082,-1.031,4.964,1.008
16.55747233296279,-1.597,5.467,1.111
16.608081457961816,-2.188,5.951,1.423
16.673991499992553,-2.974,6.288,1.136
16.73259212495759,-3.726,6.827,0.969
16.767945207946468,-3.637,6.847,0.909
16.832842082949355,-3.154,6.26,0.979
16.8908642079914,-2.548,4.563,0.797
16.941363124991767,-1.79,2.701,0.797
17.00784645800013,-0.499,0.552,0.757
17.03383849997772,0.345,-0.315,0.578
17.10016229195753,-1.307,0.669,0.563
17.165490499988664,-1.902,1.445,0.433
17.192189499968663,-3.009,2.8,0.433
17.26439904194558,-3.978,4.479,0.413
17.304804957995657,-4.514,4.978,0.4
17.371798499953,-5.411,5.252,0.425
17.407145832956303,-5.357,5.982,0.089
17.46555654198164,-5.51,6.081,0.108
17.52407583297463,-5.593,4.989,0.042
17.582848791964352,-4.889,3.813,-0.198
17.641209249966778,-2.971,2.328,-0.47
17.698800416954327,-0.979,0.585,-0.375
17.749466707988176,0.036,-0.613,-0.438
17.808225166983902,1.028,-1.378,-0.436
17.845035124977585,1.177,-1.92,-0.452
17.907542791974265,0.365,-1.529,-0.143
17.95842870796332,0.286,-1.256,-0.082
18.025196374976076,-0.648,-0.242,-0.026
18.060805541987065,-1.553,-0.176,-0.05
18.124566999962553,-2.673,-0.267,0.017
18.191648124950007,-2.326,-0.124,0.017
18.229766582953744,-1.938,0.256,0.017
18.29918829194503,-1.189,0.21,-0.043
18.332666582951788,-0.558,-0.013,-0.078
18.391932332946453,-0.308,-0.195,-0.151
18.436080041981768,-0.044,-0.505,-0.192
18.49910179199651,-0.057,-0.606,-0.262
18.558693791972473,-0.034,-1.32,-0.251
18.594693999970332,-0.012,-1.748,-0.495
18.657943541998975,-0.076,-2.775,-0.364
18.724351457960438,0.018,-3.101,-0.677
18.782463249983266,-0.127,-3.283,-0.726
18.813231457956135,-0.399,-2.56,-0.8
18.87475070799701,0.15,-0.935,-0.659
18.91095220798161,0.51,-0.436,-0.58
18.97462287498638,0.399,-0.543,-0.276
19.04148129199166,-0.044,-1.924,-0.276
19.077209666953422,-0.569,-2.794,-0.447
19.141153582953848,0.212,-3.382,-0.662
19.198761999956332,0.367,-4.125,-0.682
19.258214916975703,0.417,-4.412,-0.635
19.29479449999053,0.485,-4.495,-0.756
19.357298457995057,0.856,-2.646,-0.756
19.415802582981996,0.886,-2.065,-0.74
19.441822249966208,0.272,-1.984,-0.72
19.507532791991252,-0.604,-1.054,-0.72
19.56138008297421,-1.303,1.054,-0.72
19.605499582947232,-2.299,0.471,-0.701
19.674893124960363,-2.01,-0.081,-0.539
19.709984582965262,-0.394,-1.542,-0.735
19.77429808297893,1.05,-2.931,-0.668
19.832107957976405,1.617,-4.017,-0.889
19.883063832996413,1.617,-4.461,-0.869
19.941732374951243,1.077,-4.658,-0.847
20.008109457965475,0.74,-4.508,-0.595
20.043852832983248,0.596,-3.671,-0.526
20.107991707976907,0.137,-2.641,-0.397
20.150934624951333,0.021,-1.814,-0.298
20.215800166944973,0.144,-1.806,-0.323
20.27609445794951,0.208,-1.944,-0.336
20.31306695798412,0.622,-2.226,-0.423
20.374676499981433,0.741,-2.609,-0.281
20.441588249988854,-0.136,-3.18,-0.182
20.482976374973077,-0.547,-2.542,-0.452
20.541865124949254,-0.24,-2.134,-0.419
20.58860104199266,0.164,-1.465,-0.255
20.64861412497703,0.184,-1.299,-0.221
20.684348749986384,-0.223,-1.299,-0.096
20.75009579199832,-0.091,-1.299,-0.132
20.8166529579903,-0.091,-1.299,-0.17
20.85324829199817,-0.091,-1.299,-0.17
20.916731249948498,-0.091,-1.299,-0.17
20.952221457962878,-0.091,-1.299,-0.17
21.015349541965406,-0.091,-1.299,-0.17
21.084053124999627,-0.091,-1.299,-0.17
21.11985958297737,-0.091,-1.299,-0.17
21.18315520795295,-0.091,-1.299,-0.17
21.24969999998575,-0.091,-1.299,-0.17
21.28541099996073,-0.091,-1.299,-0.17
21.34912395797437,-0.091,-1.299,-0.17
21.39925979200052,-0.091,-1.299,-0.17
21.458403791999444,-0.091,-1.299,-0.17
21.49392449995503,-0.091,-1.299,-0.17
21.55768604198238,-0.091,-1.299,-0.17
21.615720249945298,-0.091,-1.299,-0.17
21.665897291968577,-0.091,-1.299,-0.17
21.725269624963403,-0.091,-1.299,-0.17
21.760800082993228,-0.091,-1.299,-0.17
21.824357166944537,-0.091,-1.299,-0.17
21.884198499959894,-0.091,-1.299,-0.17
21.942779624951072,-0.091,-1.299,-0.17
21.98639908299083,-0.091,-1.299,-0.17
22.04930291697383,-0.091,-1.299,-0.17
22.108575249963906,-0.091,-1.299,-0.17
22.14755920798052,-0.091,-1.299,-0.17
22.20866387494607,-0.091,-1.299,-0.17
22.24510904197814,-0.091,-1.299,-0.17
22.316950666951016,-0.091,-1.299,-0.17
22.35276362497825,-0.091,-1.299,-0.17
22.416580124991015,-0.091,-1.299,-0.17
22.482658041990362,-0.091,-1.299,-0.17
22.541995249979664,-0.091,-1.299,-0.17
22.577834916999564,-0.091,-1.299,-0.17
22.64150441699894,-0.091,-1.299,-0.17
22.6997174169519,-0.091,-1.299,-0.17
22.758854749961756,-0.091,-1.299,-0.17
22.79838537494652,-0.091,-1.299,-0.17
22.850360874959733,-0.091,-1.299,-0.17
22.915968124987558,-0.091,-1.299,-0.17
22.974491957982536,-0.091,-1.299,-0.17
23.00065641698893,-0.091,-1.299,-0.17
23.065778249991126,-0.091,-1.299,-0.17
23.125196374952793,-0.091,-1.299,-0.17
23.161090499954298,-0.091,-1.299,-0.17
23.225733541999944,-0.091,-1.299,-0.17
23.291910291998647,-0.091,-1.299,-0.17
23.328436041949317,-0.091,-1.299,-0.17
